casenum,year,citevol,beginpage,endopin,endpage,decisiondate,docketnum,multdoc,source,origin,method,treatment,initiator,intervenor,applfrom,classaction,crossapp,amicus,circuit,opinionstatus,state,district,districtjudgeid,adminreview,priorpub,sanctions,numappel,appnatpr,appbus,appnonp,appfed,appsubst,alst_code,appstate,astate_code,appfiduc,afirms,aatty,aattyfirstname,aattylastname,afirmname,aamicusbriefs,agroups,afirstlistedamicusgroup,genappel1,appel1,bank_ap1,genappel2,appel2,bank_ap2,realapplnts,acounsel1,numresp,r_natpr,r_bus,r_nonp,r_fed,r_appsubst,rlst_code,r_state,statecode,rfiduc,rfirms,ratty,rattyfirstname,rattylastname,rfirmname,ramicusbrfs,rgroups,rnameoffirstlistedamicusgroup,genresp1,respond1,bank_r1,genresp2,respond2,bank_r2,realrespondants,rcounselcode,isstyp,genissue,casetype1,direct1,casetype2,direct2,majvotes,dissent,concur,dmbasis,cmbasis,cmbasis2,dpbasis,cpbasis,cpbasis2,habes,decon,constit,fedlaw,fedlaw2,procedure,keynotes,constnote1,constnote2,uscnote1,uscsec1,uscnote2,uscsec2,civproc1,civproc2,crmproc1,crmproc2,threshgen,turnthresh,juris,stateclaim,standing,mootness,exhaust,timely,immunity,frivol,polquest,otherres,late,frivapp,otherapp,typeissue,prejud,insane,improper,justyinst,othjury,deathpen,sentence,indict,confess,search,othadmis,plea,inadqecounsel,rtcouns,suffic,indigent,entrap,procdis,othercrim,dueproc,execord,stpolicy,weightev,pretrial,trialpro,posttrial,attyfee,judgdisc,altdisp,injunct,summary,fedvst,foreign,intlaw,stvst,discover,othercivil,subevid,denovo,capricious,erroneous,abusediscr,judreview,genstd,notice,alj,agencyacq,freeinfo,comment,record,diverse,whichlaw,j1,j2,j2vote1,j2vote2,j2maj1,j2maj2,j3,j3vote1,j3vote2,j3maj1,j3maj2,j4,j4vote1,j4vote2,j4maj1,j4maj2,j5,j5vote1,j5vote2,j5maj1,j5maj2,j6,j6vote1,j6vote2,j6maj1,j6maj2,j7,j7vote1,j7vote2,j7maj1,j7maj2,j8,j8vote1,j8vote2,j8maj1,j8maj2,j9,j9vote1,j9vote2,j9maj1,j9maj2,j10,j10vote1,j10vote2,j10maj1,j10maj2,j11,j11vote1,j11vote2,j11maj1,j11maj2,j13,j13vote1,j13vote2,j13maj1,j13maj2,j14,j14vote1,j14vote2,j14maj1,j14maj2,j15,j15vote1,j15vote2,j15maj1
20145,1997,116,725,727,727,06/18/97,96-10539,1,1,1,1,1,2,9,6,0,0,0,5,2,43,6,30560,15,,0,1,1,0,0,0,0,0,0,0,0,0,1,Brantley Rose,Pringle,,0,0,0,7,72005,2,,,,0,4,1,0,0,0,1,0,0,0,0,0,2,3,Susan B,Cowger,US Atty Office,0,0,,3,31010,2,,,,0,5,0,1,110,1,,,2,1,0,1,,,1,,,0,0,0,0,1,0,2,,,18,924,28,2255,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566,543,3,,2,,532,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20146,1997,105,976,980,980,01/30/97,95-11111,1,1,1,1,1,2,0,1,0,0,0,5,1,43,6,10569,15,,0,2,2,0,0,0,0,0,0,0,0,1,3,Stacy Lee,Brainin,Haynes Boone,0,0,0,7,71005,2,7,71005,2,0,4,1,0,0,0,1,0,0,0,0,0,1,2,Madeleine Briton,Johnson,US Atty Office,0,0,,3,31010,2,,,,0,5,0,1,117,1,,,3,0,0,,,,,,,0,0,0,0,0,0,13,114,,,,,,,,,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568,532,1,,1,,533,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20147,1997,106,1232,1239,1239,02/25/97,96-30255,1,1,1,1,3,2,0,3,0,0,0,5,1,18,1,30542,15,,0,1,0,1,0,0,0,0,0,0,0,1,2,Timothy F,Burr,Galloway Johnson Tompkins Burr,0,0,0,1,13201,2,,,,0,4,2,0,2,0,0,0,0,0,0,0,1,2,Rufus C,Harris III,O Neil Eichin Miller Saporito Harris,0,0,,1,13502,2,1,13702,2,0,4,0,7,731,0,,,3,0,0,,,,,,,0,0,0,0,0,0,3,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,564,0,,1,,550,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20148,1997,115,294,299,299,06/04/97,96-30588,1,1,1,7,3,1,0,3,0,0,0,5,1,18,2,20517,15,,0,2,2,0,0,0,0,0,0,0,0,1,2,Joseph R,Ward,Ward Nelson Pelleteri,0,0,0,7,71004,2,7,73004,2,0,4,9,0,9,0,0,0,0,0,0,0,3,6,W Craig,Henry,Hudson Potts Bernstien,0,0,,1,11902,2,1,14702,2,0,4,0,7,760,3,,,3,0,0,,,,,,,0,0,0,0,2,0,5,,,18,1961,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20506,541,3,,1,,563,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20149,1997,105,955,956,956,01/09/97,95-40968,1,1,1,1,10,1,0,1,0,0,0,5,2,43,5,10587,15,,0,1,1,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,7,71001,2,,,,0,1,1,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,,3,31010,2,,,,0,8,0,2,207,1,,,3,0,0,,,,,,,0,0,0,0,1,0,1,,,28,1915,,,,,,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,541,1,,1,,533,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20150,1997,108,621,625,625,03/28/97,96-50419,1,1,1,1,1,1,0,3,0,0,0,5,1,43,2,10572,15,,0,1,1,0,0,0,0,0,0,0,0,0,1,Tomas Antonio,Guajardo,,0,0,0,7,71705,2,,,,0,4,2,0,2,0,0,0,0,0,0,0,1,1,William H,Lemons,Cox Smith,0,0,,1,14404,2,1,14404,,0,4,0,2,221,1,,,3,0,0,,,,,,,0,0,0,0,0,0,4,,,42,2000,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566,525,1,,1,,562,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20151,1997,124,739,745,745,04/21/97,96-3472,1,11,6,1,1,8,0,12,0,0,0,6,1,25,0,99999,1,,0,1,0,1,0,0,0,0,0,0,0,1,1,John G,Paleudis,Hanlon Duff Plaeudis Estadt,0,0,0,1,12505,2,,,,0,4,1,0,0,0,1,0,0,0,0,0,1,2,Kathleen M,Bole,US Dept of Labor Office of the Solicitor,0,0,,3,36006,2,,,,0,5,0,7,751,3,,,3,0,0,,,,,,,0,0,0,0,0,0,12,,,30,932,,,,,,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,646,645,3,,1,,618,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20152,1997,227,949,953,953,06/26/97,96-5842,2,1,1,1,3,1,0,10,0,0,0,6,1,17,1,10628,15,,0,2,2,0,0,0,0,0,0,0,0,99,1,Eric M,Jaegers,,0,0,0,7,71001,2,7,71001,2,0,4,2,0,0,0,1,0,0,1,17,0,2,2,Dina A,Jones,Atty Gen Office of Kentucky,0,0,,3,31010,2,5,56003,2,0,6,0,1,138,3,118,3,3,0,0,,,,,,,1,0,0,2,2,0,3,,,28,1915,28,2254,,,,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625,603,3,3,1,1,620,3,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20153,1997,112,251,252,252,04/29/97,95-1478,1,6,6,1,3,1,0,12,0,0,0,6,1,42,0,99999,14,,0,1,1,0,0,0,0,0,0,0,0,1,2,John R,Jacobson,Bass Berry Sims,0,0,0,7,71005,2,,,,0,4,1,0,0,0,1,0,0,0,0,0,1,3,Gary R,Allen,US Dept of Justice Appellate Section Tax Division,0,0,,3,35006,2,,,,0,5,0,7,705,1,,,3,0,0,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625,646,1,,1,,20661,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20154,1997,118,479,482,482,07/02/97,96-5541,1,1,1,1,3,2,0,1,0,0,0,6,1,42,4,20682,15,,0,1,1,0,0,0,0,0,0,0,0,1,2,James G,Thomas,Neal Harwell,0,0,0,7,71000,2,,,,0,4,1,0,0,0,1,0,0,0,0,0,1,2,William,Cohen,US Atty Office,0,0,,3,31010,2,,,,0,5,0,1,110,3,,,3,0,0,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646,645,3,,1,,618,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20155,1997,125,965,974,974,09/18/97,96-3923,1,1,1,1,1,1,0,5,1,0,0,6,1,35,6,20669,15,,0,3,3,0,0,0,0,0,0,0,0,99,2,Michael J,Mooney,,0,0,0,7,71005,2,7,71005,2,0,4,1,0,0,0,1,0,0,0,0,0,2,2,Barbara C,Biddle,Dept of Justice Appellate Staff Civil Division,0,0,,3,31016,2,,,,0,5,0,7,751,1,499,1,3,0,0,,,,,,,0,0,0,1,1,0,7,105,,38,7252,5,704,,,82,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,620,623,1,1,1,1,635,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20156,1997,107,400,402,402,02/20/97,95-5984,1,1,1,1,3,1,9,5,9,9,9,6,1,17,1,20630,15,,0,2,0,2,0,0,0,0,0,0,0,1,1,Michael L,Lett,Gray Woods Cooper,0,0,0,1,14404,2,1,14911,2,0,4,1,0,1,0,0,0,0,0,0,0,1,2,Robert W,Griffith,Sitites Harbison,0,0,,1,12702,2,,,,0,4,0,7,733,3,,,2,1,0,1,,,1,,,0,0,0,0,0,2,2,,,,,,,,,,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629,951,3,,1,,20655,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20157,1997,132,1123,1133,1133,12/08/97,96-5309,1,1,1,1,6,1,0,1,0,0,0,6,2,42,4,10652,15,,0,1,1,0,0,0,0,0,0,0,0,1,2,David B,Lyons,McGee Lyons,0,0,0,7,71205,2,,,,0,4,2,0,2,0,0,0,0,0,0,0,1,2,Kenneth B,Douthat,Tuke Yopp Sweeney,0,0,,1,13903,2,1,13903,2,0,4,0,2,221,2,,,3,0,0,,,,,,,0,0,0,0,0,0,18,107,,42,2000,,,50,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609,639,2,,1,,603,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20158,1997,106,702,708,708,02/11/97,96-6197,1,1,1,1,6,1,0,2,0,0,2,6,1,42,4,10639,15,,0,5,4,0,1,0,0,0,0,0,0,2,3,Larry L,Crain,Long Seef Mellow,1,1,,7,73000,2,2,22207,2,0,4,3,0,0,0,0,0,0,3,42,0,1,1,Dianne,Stamey,Office of Atty Gen,0,1,Teresa Evetts Horton,5,52001,2,5,52002,2,0,6,0,5,599,1,,,3,0,0,,,,,,,0,0,1,0,0,0,13,114,,,,,,,,,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613,651,1,,1,,625,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20159,1997,119,390,393,393,07/15/97,95-6677,1,1,1,1,1,2,0,4,0,0,0,6,1,42,1,10628,15,,0,1,1,0,0,0,0,0,0,0,0,1,1,Deirda J,Brown,Federal Defender Svc of Eastern Tenn,0,0,0,7,73001,2,,,,0,3,1,0,0,0,1,0,0,0,0,0,1,2,Michael E,Winck,US Atty Office,0,0,,3,31010,2,,,,0,5,0,1,110,1,,,3,0,0,,,,,,,0,0,0,0,0,0,8,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649,629,1,,1,,613,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160,1997,120,598,603,603,08/05/97,95-6236,1,1,1,1,1,2,0,3,0,0,0,6,1,42,8,10637,15,,0,1,0,1,0,0,0,0,0,0,0,1,3,Thomas L,Henderson,McKnight Hudgson Lewis Henderson,0,0,0,1,13906,2,,,,0,4,11,11,0,0,0,0,0,0,0,0,3,4,Rudy J,Huizenga,Huizenga Hagan Hergt Rivers,0,0,,7,72005,2,7,73005,2,0,4,0,2,282,3,,,3,0,0,,,,,,,0,0,0,0,1,0,4,,,29,626,,,,,,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639,614,3,,1,,10659,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20161,1997,130,1220,1222,1222,12/09/97,96-6315,1,1,1,1,1,2,0,4,0,0,0,6,1,42,1,10628,15,,0,1,1,0,0,0,0,0,0,0,0,1,1,Perry H,Piper,Federal Defender Svc of Eastern Tenn,0,0,0,7,71001,2,,,,0,3,1,0,0,0,1,0,0,0,0,0,1,1,Gregg,Sullivan,US Atty Office,0,0,,3,31010,2,,,,0,5,0,1,110,1,113,1,3,0,0,,,,,,,0,0,0,0,0,0,10,105,,28,2255,18,924,,,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619,603,1,1,1,1,635,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20162,1997,111,37,41,41,04/11/97,96-3638,1,1,1,1,3,1,1,5,0,0,0,6,1,35,5,20604,15,,0,1,0,1,0,0,0,0,0,0,0,1,3,Donald W,Fowler,Spriggs Hollingsworth,0,0,0,1,13910,2,,,,0,4,2,0,1,0,1,0,0,0,0,0,3,4,Patrick D,Quinn,US Atty Office,0,0,,3,31003,2,1,13910,2,0,5,0,7,732,3,,,3,0,0,,,,,,,0,0,0,0,0,0,2,,,5,702,28,1331,,,,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629,620,3,,1,,614,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20163,1997,123,917,922,922,08/22/97,95-4236,1,1,1,1,1,1,0,1,0,0,0,6,1,35,5,20611,15,904 F Supp 675,0,1,0,0,0,0,0,0,1,35,0,2,2,Jeffrey S,Sutton,State Solicitation Administration,0,0,0,5,56003,2,,,,0,6,1,1,0,0,0,0,0,0,0,0,1,1,Thomas R,Wetterer Jr,Public Defenders Office,0,0,,7,71001,2,,,,0,3,0,1,121,3,,,3,0,0,,,,,,,0,0,0,0,0,0,6,114,106,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,651,646,3,,1,,649,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20164,1997,126,785,789,789,09/17/97,96-1640,1,1,1,1,3,1,0,1,0,0,0,6,1,22,1,10624,15,,0,1,0,1,0,0,0,0,0,0,0,1,2,James E,Brenner,Clark Hill Plc,0,0,0,1,13702,2,,,,0,4,1,0,1,0,0,0,0,0,0,0,1,2,IW,Winsten,Honigman Miller Schwartz Cohn,0,0,,1,14400,2,,,,0,4,0,7,733,1,,,3,0,0,,,,,,,0,0,0,0,0,0,4,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634,603,1,,1,,20626,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20165,1997,135,1069,1077,1077,12/03/97,96-5073,1,1,1,1,1,1,0,3,0,0,0,6,1,17,2,20609,15,,0,1,1,0,0,0,0,0,0,0,0,1,2,Karen L,Stewart,Law Offices of Jeffrey M Duban,0,0,0,7,73005,1,,,,0,4,11,0,11,0,0,0,0,0,0,0,1,2,Robert W,Griffith,Sitites Harbison,0,0,,1,13707,2,1,13707,2,0,4,0,7,732,1,,,3,0,0,,,,,,,0,0,0,0,0,0,23,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618,645,1,,1,,646,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20166,1997,106,1255,1262,1262,02/12/97,96-3030,2,1,4,1,1,1,0,12,0,1,0,6,1,35,6,10682,15,,0,1,0,1,0,0,0,0,0,0,0,99,1,Robert,Morrow,,0,0,0,1,12701,2,,,,0,4,1,0,1,0,0,0,0,0,0,0,1,1,Russell A,Kelm,Law Offices of Russell A Kelm,0,0,,1,14707,2,,,,0,4,0,7,741,0,,,3,0,0,,,,,,,0,0,0,1,1,0,8,,,11,101,11,741,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605,651,0,,1,,613,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20167,1997,113,1435,1450,1450,05/15/97,95-2244,2,1,1,1,1,1,0,3,0,0,0,6,1,22,1,20658,15,907 F Supp !088,0,1,1,0,0,0,0,0,0,0,0,1,1,Frank D,Eamon,Bellance Beattie,0,0,0,7,73005,2,,,,0,4,4,0,0,0,0,4,22,0,0,0,2,4,Robert G,Kamenec,Plunkett Cooney,0,0,,5,56002,2,5,56001,2,0,4,0,2,299,1,,,3,0,0,,,,,,,0,0,0,0,0,0,27,,,42,1983,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649,625,1,,1,,635,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20168,1997,124,745,752,752,08/26/97,96-5505,1,1,1,1,3,1,0,5,0,0,0,6,1,42,1,10658,15,,0,1,0,0,0,1,0,0,0,0,0,1,2,Barbara C,Biddle,US Dept of Justice Civil Div,0,0,0,3,31001,2,,,,0,5,1,1,0,0,0,0,0,0,0,0,1,2,Elizabeth E,Agar,Croswell Adams,0,0,,7,71005,2,,,,0,4,0,7,759,3,,,3,0,0,,,,,,,0,0,0,2,0,0,4,,,7,181,7,293,,,,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649,651,3,,1,,642,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20169,1997,106,147,154,154,02/07/97,95-1334,1,1,3,1,1,1,0,5,0,0,0,6,1,22,1,20655,15,,0,1,0,1,0,0,0,0,0,0,0,99,2,Steven Z,Cohen,,0,0,0,1,13000,2,,,,0,4,1,0,1,0,0,0,0,0,0,0,1,2,Christopher G,Manolis,Blake Kirchner Symonds Macfarlane Larson Smith,0,0,,1,13400,2,,,,0,4,0,7,740,0,,,3,0,0,,,,,,,0,0,0,0,0,0,12,105,,,,,,,,,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634,625,0,,1,,618,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170,1997,124,768,774,774,09/03/97,96-5338,2,1,1,1,1,2,0,1,0,0,0,6,1,17,2,20653,15,,0,2,2,0,0,0,0,0,0,0,0,1,2,Timothy  J,Gillenwater,Gillenwater Hampton Dickson,0,0,0,7,71005,2,7,73005,2,0,4,1,0,0,0,1,0,0,0,0,0,1,3,Terry M,Chushing,US Atty Office,0,0,,3,31010,2,,,,0,5,0,1,110,1,,,3,0,0,,,,,,,0,0,0,0,0,8,8,104,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,647,619,1,,1,,648,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171,1997,103,516,523,523,01/07/97,95-3758,1,1,1,1,6,1,0,3,0,0,0,6,1,35,6,10601,15,,0,1,0,0,0,0,0,0,0,0,0,1,1,David M,Ondrey,Thrasher Dinsmore Dolan,0,0,0,1,11505,2,,,,0,4,1,0,0,0,0,1,35,0,0,0,1,1,Mark B,Marein,Synenberg Marein,0,0,,4,41001,2,,,,0,4,0,2,299,3,,,3,0,0,,,,,,,0,0,0,0,0,0,11,105,,42,1983,28,1912,,,,0,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629,651,3,,1,,521,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20172,1997,112,226,233,233,04/21/97,96-3284,1,1,1,1,6,1,0,5,0,0,0,6,1,35,6,20671,15,,0,1,1,0,0,0,0,0,0,0,0,99,1,Guy,Saglioccolo,,0,0,0,7,71005,2,,,,0,4,1,0,1,0,0,0,0,0,0,0,1,1,G Michael,Curtin,Keeler Curtin,0,0,,1,14702,2,,,,0,4,0,7,760,1,730,3,3,0,0,,,,,,,0,0,0,0,0,0,4,,,18,1962,,,,,,0,4,1,2,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649,635,1,3,1,1,20653,1,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
